Office Space for Rent in Malabe very close to Malabe...,4500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5788827.html,"Athurugiriya Road, Malabe","Athurugiriya Road, Malabe     [View on large map]",https://www.lankapropertyweb.com/pics/5788827/5788827_1752209017_0783.jpeg,450000,Rent,Lankapropertyweb.com,2026-02-21
"4,186 Sq.Ft Office Floor For Rent In Colombo 03",4186,Office space,https://www.lankapropertyweb.com/rentals/property_details-5856341.html,Colombo 3,Colombo 3     [View on large map],https://www.lankapropertyweb.com/pics/5856341/5856341_1768379337_429.jpeg,1465313,Rent,Lankapropertyweb.com,2026-02-21
Warehouse for rent in Kaduwela,10000,Warehouse,https://www.lankapropertyweb.com/rentals/property_details-5856111.html,"Avissawella low level road., Kaduwela","Avissawella low level road., Kaduwela     [View on large map]",https://www.lankapropertyweb.com/pics/5856111/5856111_1768320252_1425.jpeg,550000,Rent,Lankapropertyweb.com,2026-02-21
4656 SqFt Office / Showroom Space with 8 parking slots...,4656,Office space,https://www.lankapropertyweb.com/rentals/property_details-5506133.html,"W A D Ramanayake Mawatha, Colombo 2","W A D Ramanayake Mawatha, Colombo 2     [View on large map]",https://www.lankapropertyweb.com/pics/5506133/5506133_1749174056_8126.png,1500000,Rent,Lankapropertyweb.com,2026-02-21
Office Space in Available in Colombo 05,400,Office space,https://www.lankapropertyweb.com/rentals/property_details-5783475.html,Colombo 5,Colombo 5     [View on large map],https://www.lankapropertyweb.com/pics/5783475/5783475_1750917144_9571.jpeg,65000,Rent,Lankapropertyweb.com,2026-02-21
"50,000 sq ft Building for Long Lease is Available in...",50000,Building,https://www.lankapropertyweb.com/rentals/property_details-5813821.html,Kadawatha,Kadawatha     [View on large map],https://www.lankapropertyweb.com/pics/5813821/5813821_1758104883_0949.jpeg,3750000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent in Colombo 07,12500,Building,https://www.lankapropertyweb.com/rentals/property_details-5855821.html,Colombo 7,Colombo 7     [View on large map],https://www.lankapropertyweb.com/pics/5855821/5855821_1768281889_6959.jpeg,2500000,Rent,Lankapropertyweb.com,2026-02-21
Office for rent in Colombo 7 for Rs. 3 lakhs ...,1000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5747683.html,N/A,N/A,/images/loading-image-9.gif,300000/month[300PSF],Rent,Lankapropertyweb.com,2026-02-21
"Commercial Building For Rent – Galle Road, Colombo 3",10000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5856451.html,N/A,N/A,/images/loading-image-9.gif,17M/month[170PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent in Wattala,4400,Building,https://www.lankapropertyweb.com/rentals/property_details-5856717.html,N/A,N/A,/images/loading-image-9.gif,500000/month[114PSF],Rent,Lankapropertyweb.com,2026-02-21
Prime Road Facing Commercial Spaces for rent in Colombo...,1350,Office space,https://www.lankapropertyweb.com/rentals/property_details-5836951.html,N/A,N/A,/images/loading-image-9.gif,700000/month[519PSF],Rent,Lankapropertyweb.com,2026-02-21
Fifth Floor For Rent – Premium Top-floor Executive...,3838,Office space,https://www.lankapropertyweb.com/rentals/property_details-5841118.html,N/A,N/A,/images/loading-image-9.gif,N/A,Rent,Lankapropertyweb.com,2026-02-21
"7,430 Sq.Ft Office Space For Rent In Colombo 03",7430,Office space,https://www.lankapropertyweb.com/rentals/property_details-5856276.html,N/A,N/A,/images/loading-image-9.gif,26M/month[350PSF],Rent,Lankapropertyweb.com,2026-02-21
Property for rent at Colombo 8 - Ideal for office use,3000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5817201.html,N/A,N/A,/images/loading-image-9.gif,475000/month[158PSF],Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Nugegoda for Rs.180,000",1500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5806628.html,"Nawala Road, Nugegoda","Nawala Road, Nugegoda     [View on large map]",https://www.lankapropertyweb.com/pics/5806628/5806628_1756396838_354.jpeg,180000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Colombo 06 for Rs.275,000",1700,Office space,https://www.lankapropertyweb.com/rentals/property_details-5804868.html,"Havelock Road, Colombo 6","Havelock Road, Colombo 6     [View on large map]",https://www.lankapropertyweb.com/pics/5804868/5804868_1756036869_248.jpeg,275000,Rent,Lankapropertyweb.com,2026-02-21
Office space for rent in Rajagiriya 375000,2500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5838471.html,"Cotta road , Rajagiriya","Cotta road , Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5838471/5838471_1763621310_5784.jpeg,375000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Colombo 03 for Rs.175,000",500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5811955.html,"Galle Road, Colombo 3","Galle Road, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5811955/5811955_1757746591_8188.jpeg,175000,Rent,Lankapropertyweb.com,2026-02-21
Rent wearhouse 450000,4500,Warehouse,https://www.lankapropertyweb.com/rentals/property_details-5838480.html,N/A,N/A,/images/loading-image-9.gif,450000/month[100PSF],Rent,Lankapropertyweb.com,2026-02-21
Office Space Available in Boralasgamuwa Junction,4200,Office space,https://www.lankapropertyweb.com/rentals/property_details-5788269.html,N/A,N/A,/images/loading-image-9.gif,180000/month[43PSF],Rent,Lankapropertyweb.com,2026-02-21
19.5 Perches Building with 25 Rooms for Sale- CP46726,17500,Shop space,https://www.lankapropertyweb.com/sale/property_details-5815167.html,"19.5 Perches Building with 25 Rooms, Dehiwala","19.5 Perches Building with 25 Rooms, Dehiwala     [View on large map]",No Image Available,350000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Property With Bare Land For Sale At Pitakotte...,3500,Building,https://www.lankapropertyweb.com/sale/property_details-5816469.html,N/A,N/A,/images/loading-image-9.gif,178M[50857PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Sale in Nugegoda -RENTED,4000,Building,https://www.lankapropertyweb.com/sale/property_details-5814284.html,N/A,N/A,/images/loading-image-9.gif,75M[18750PSF],Sale,Lankapropertyweb.com,2026-02-21
Hotel for Sale in Mount Lavinia,12500,Hotel,https://www.lankapropertyweb.com/sale/property_details-5813852.html,N/A,N/A,/images/loading-image-9.gif,390M[31200PSF],Sale,Lankapropertyweb.com,2026-02-21
▪️4 Story Apartment▪️For Sale▪️Nu...,160000,Building,https://www.lankapropertyweb.com/sale/property_details-5816204.html,Nugegoda,Nugegoda     [View on large map],https://www.lankapropertyweb.com/pics/5816204/5816204_1758623257_092.jpeg,250000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Building For Sale In Nugegoda (file No3456b/2...,8275,Warehouse,https://www.lankapropertyweb.com/sale/property_details-5813255.html,N/A,N/A,/images/loading-image-9.gif,274M[33112PSF],Sale,Lankapropertyweb.com,2026-02-21
,15000,Building,https://www.lankapropertyweb.com/sale/property_details-5816434.html,Colombo 9,Colombo 9     [View on large map],https://www.lankapropertyweb.com/pics/5816434/5816434_1758686966_0554.jpeg,700000000,Sale,Lankapropertyweb.com,2026-02-21
Hotel and beach property for sale in Mount Lavinia...,18000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5812821.html,N/A,N/A,/images/loading-image-9.gif,600M,Sale,Lankapropertyweb.com,2026-02-21
▪️Commercial Building ▪️For Sale ▪️Colombo...,2640,Building,https://www.lankapropertyweb.com/sale/property_details-5816071.html,Colombo 9,Colombo 9     [View on large map],https://www.lankapropertyweb.com/pics/5816071/5816071_1758610824_1591.jpeg,145000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Building For Sale In Boralesgamuwa(file...,5777,Building,https://www.lankapropertyweb.com/sale/property_details-5812063.html,N/A,N/A,/images/loading-image-9.gif,95M[16445PSF],Sale,Lankapropertyweb.com,2026-02-21
"Hotel for Sale - Unawatuna | LKR 1,700,000,000",30000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5812826.html,Unawatuna,Unawatuna     [View on large map],https://www.lankapropertyweb.com/pics/5812826/5812826_1757931513_321.jpeg,1700000000,Sale,Lankapropertyweb.com,2026-02-21
05 Acres Hotel for Sale - CP46112,63000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5809772.html,Kalutara,Kalutara     [View on large map],No Image Available,1000000000,Sale,Lankapropertyweb.com,2026-02-21
Bungalow & Resort for Sale in Matale,6600,Hotel,https://www.lankapropertyweb.com/sale/property_details-5804910.html,N/A,N/A,/images/loading-image-9.gif,650M[98485PSF],Sale,Lankapropertyweb.com,2026-02-21
4 Bedroom hotel for sale in Dikwella on the beach ...,111,Hotel,https://www.lankapropertyweb.com/sale/property_details-5531115.html,Dikwella,Dikwella     [View on large map],https://www.lankapropertyweb.com/pics/5531115/5531115_1691998127_5542.jpeg,110000000,Sale,Lankapropertyweb.com,2026-02-21
"Commercial Property for Sale - Hambantota ,Hakuruwela",12000,Multipurpose,https://www.lankapropertyweb.com/sale/property_details-5808638.html,N/A,N/A,/images/loading-image-9.gif,22M[1833PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Building for Sale - Nugegoda,8000,Building,https://www.lankapropertyweb.com/sale/property_details-5808928.html,N/A,N/A,/images/loading-image-9.gif,26752M[33440PSF],Sale,Lankapropertyweb.com,2026-02-21
168 Perches Hotel for Sale in Polonnaruwa - CP46116,20000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5809752.html,"cultural triangle, Polonnaruwa","cultural triangle, Polonnaruwa     [View on large map]",No Image Available,350000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Building for Sale in Matale,12000,Building,https://www.lankapropertyweb.com/sale/property_details-5801338.html,N/A,N/A,/images/loading-image-9.gif,80M[6667PSF],Sale,Lankapropertyweb.com,2026-02-21
On the beach hotel for sale in Mirissa for Rs. 650...,111,Hotel,https://www.lankapropertyweb.com/sale/property_details-5520017.html,Mirissa,Mirissa     [View on large map],https://www.lankapropertyweb.com/pics/5520017/5520017_1690472013_5532.jpeg,560000000,Sale,Lankapropertyweb.com,2026-02-21
Prime Commercial Office Space for Sale – Nawala |...,7200,Office space,https://www.lankapropertyweb.com/sale/property_details-5800643.html,Nawala,Nawala     [View on large map],https://www.lankapropertyweb.com/pics/5800643/5800643_1755111201_3357.jpeg,250000000,Sale,Lankapropertyweb.com,2026-02-21
73.85 Perches Warehouse & House for Rent...,N/A,Warehouse,https://www.lankapropertyweb.com/sale/property_details-5800449.html,N/A,N/A,/images/loading-image-9.gif,300M,Sale,Lankapropertyweb.com,2026-02-21
Warehouse for SALE in Peliyagoda,17000,Warehouse,https://www.lankapropertyweb.com/sale/property_details-5777104.html,N/A,N/A,/images/loading-image-9.gif,825M[48529PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Sale in Ethul Kotte,14379,Building,https://www.lankapropertyweb.com/sale/property_details-5799306.html,N/A,N/A,/images/loading-image-9.gif,380M[26427PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Sale - Wattala | LKR ...,18000,Building,https://www.lankapropertyweb.com/sale/property_details-5689347.html,N/A,N/A,/images/loading-image-9.gif,475M[26389PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Building for Sale - Piliyandala | ...,66395,Building,https://www.lankapropertyweb.com/sale/property_details-5816999.html,N/A,N/A,/images/loading-image-9.gif,1300M[19580PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Building For Sale In Kiribathgoda,37000,Building,https://www.lankapropertyweb.com/sale/property_details-5815509.html,N/A,N/A,/images/loading-image-9.gif,550M[14865PSF],Sale,Lankapropertyweb.com,2026-02-21
Building for sale in Horana,9225,Building,https://www.lankapropertyweb.com/sale/property_details-5815179.html,N/A,N/A,/images/loading-image-9.gif,150M[16260PSF],Sale,Lankapropertyweb.com,2026-02-21
"Hotel for Sale - Sigiriya | LKR 350,000,000",27000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5812832.html,N/A,N/A,/images/loading-image-9.gif,350M[12963PSF],Sale,Lankapropertyweb.com,2026-02-21
▪️Commercial Building ▪️For Sale▪️Colombo...,20500,Building,https://www.lankapropertyweb.com/sale/property_details-5816114.html,N/A,N/A,/images/loading-image-9.gif,800M[39024PSF],Sale,Lankapropertyweb.com,2026-02-21
▪️Commercial Building ▪️For Sale ▪️Colombo...,40000,Building,https://www.lankapropertyweb.com/sale/property_details-5816093.html,N/A,N/A,/images/loading-image-9.gif,1000M[25000PSF],Sale,Lankapropertyweb.com,2026-02-21
7+ Perch Commercial Land for Sale at Colombo 10 (Facing...,2000,Building,https://www.lankapropertyweb.com/sale/property_details-5786166.html,N/A,N/A,/images/loading-image-9.gif,154M[77000PSF],Sale,Lankapropertyweb.com,2026-02-21
"BEAUTIFUL, MAJESTIC Bungalow Rest-house With 01 Acre...",7000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5693431.html,Matale,Matale     [View on large map],https://www.lankapropertyweb.com/pics/5693431/5693431_1723393530_9329.jpeg,266000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent 250000,3000,Office space,https://www.lankapropertyweb.com/rentals/property_details-516183.html,"Welikadawaththa RD, Rajagiriya","Welikadawaththa RD, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/516183/516183_1648445333_38.jpg,250000,Rent,Lankapropertyweb.com,2026-02-21
3 Storey Office Space for Rent in Col.8 for Rs.350 000,3800,Office space,https://www.lankapropertyweb.com/rentals/property_details-5514339.html,"Fair Field Garden, Colombo 8","Fair Field Garden, Colombo 8     [View on large map]",https://www.lankapropertyweb.com/pics/5514339/5514339_1689676979_8863.jpeg,350000,Rent,Lankapropertyweb.com,2026-02-21
"Commercial Property for Rent in Nugegoda for Rs.180,000",2200,Office space,https://www.lankapropertyweb.com/rentals/property_details-5709206.html,Nugegoda,Nugegoda     [View on large map],https://www.lankapropertyweb.com/pics/5709206/5709206_1728531215_7686.jpeg,180000,Rent,Lankapropertyweb.com,2026-02-21
A Grade Office Spaces with Multiple Floor Sizes for...,2282,Office space,https://www.lankapropertyweb.com/rentals/property_details-5844352.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5844352/5844352_1765423009_5022.jpeg,1681377,Rent,Lankapropertyweb.com,2026-02-21
Grade A Office Spaces with Multiple Floor Sizes for...,13700,Office space,https://www.lankapropertyweb.com/rentals/property_details-5844351.html,Colombo 5,Colombo 5     [View on large map],https://www.lankapropertyweb.com/pics/5844351/5844351_1765422354_8023.jpeg,8818339,Rent,Lankapropertyweb.com,2026-02-21
"Showroom Space for Rent in Col.3 for Rs.750,000",1600,Office space,https://www.lankapropertyweb.com/rentals/property_details-5747463.html,"Duplication Road, Colombo 3","Duplication Road, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5747463/5747463_1741007967_0269.jpeg,750000,Rent,Lankapropertyweb.com,2026-02-21
1000 Sq. Ft Commercial Office Space for Rent in Colombo...,1000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5846286.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5846286/5846286_1765960380_0536.jpeg,280000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for Rent - in Rajagiriya,7500,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5852673.html,Rajagiriya,Rajagiriya     [View on large map],https://www.lankapropertyweb.com/pics/5852673/5852673_1767611663_0165.jpeg,165,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent in Battaramulla ...,5500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5744194.html,"Kandewatte Road, Battaramulla","Kandewatte Road, Battaramulla     [View on large map]",https://www.lankapropertyweb.com/pics/5744194/5744194_1740064172_4505.jpeg,350000,Rent,Lankapropertyweb.com,2026-02-21
Office Space  for Rent in Col.3 for Rs....,2250,Office space,https://www.lankapropertyweb.com/rentals/property_details-5528396.html,Colombo 3,Colombo 3     [View on large map],https://www.lankapropertyweb.com/pics/5528396/5528396_1691600073_4323.jpeg,300000,Rent,Lankapropertyweb.com,2026-02-21
Luxury Office Space for Rent in Colombo 07 fo...,1000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5809421.html,"Ward Place, Colombo 7","Ward Place, Colombo 7     [View on large map]",https://www.lankapropertyweb.com/pics/5809421/5809421_1757128375_245.jpeg,150000,Rent,Lankapropertyweb.com,2026-02-21
Office space for rent in Colombo 3 Facing Galle Road,1350,Office space,https://www.lankapropertyweb.com/rentals/property_details-5841648.html,Colombo 3,Colombo 3     [View on large map],https://www.lankapropertyweb.com/pics/5841648/5841648_1764573389_1718.jpeg,650000,Rent,Lankapropertyweb.com,2026-02-21
"12,000 Sq.Ft Showroom & Office Space for Rent in...",12000,Building,https://www.lankapropertyweb.com/rentals/property_details-5846328.html,N/A,N/A,/images/loading-image-9.gif,21M/month[175PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Property - Building for Rent in Colombo...,2400,Building,https://www.lankapropertyweb.com/rentals/property_details-5852082.html,N/A,N/A,/images/loading-image-9.gif,600000/month[250PSF],Rent,Lankapropertyweb.com,2026-02-21
"3,500 Sq. Ft Commercial Building for Rent in ...",3500,Multipurpose,https://www.lankapropertyweb.com/rentals/property_details-5844348.html,Battaramulla,Battaramulla     [View on large map],https://www.lankapropertyweb.com/pics/5844348/5844348_1765416274_2375.jpeg,850000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent – Colombo 07 (Commercial...,2500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5851655.html,N/A,N/A,/images/loading-image-9.gif,450000/month[180PSF],Rent,Lankapropertyweb.com,2026-02-21
3 Story Office Space for Rent in Colombo 07 f...,4000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5847692.html,"Horton Place, Colombo 7","Horton Place, Colombo 7     [View on large map]",https://www.lankapropertyweb.com/pics/5847692/5847692_1766325348_1219.jpeg,350000,Rent,Lankapropertyweb.com,2026-02-21
"Commercial Property for Rent - Colombo 02 | LKR 346,000",1019,Office space,https://www.lankapropertyweb.com/rentals/property_details-5851650.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5851650/5851650_1767351438_9713.jpeg,346000,Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent – Mount Lavinia,2500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5851727.html,Mount Lavinia,Mount Lavinia     [View on large map],https://www.lankapropertyweb.com/pics/5851727/5851727_1767356992_0984.jpeg,450000,Rent,Lankapropertyweb.com,2026-02-21
9 Bedroom Modern 3-Storey Building for Rent in Battaramulla...,5400,Building,https://www.lankapropertyweb.com/rentals/property_details-5851541.html,"Ekamuthu Mawatha, Battaramulla","Ekamuthu Mawatha, Battaramulla     [View on large map]",https://www.lankapropertyweb.com/pics/5851541/5851541_1767336383_8019.jpeg,400000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent - Rajagiriya | L...,12852,Office space,https://www.lankapropertyweb.com/rentals/property_details-5851673.html,Rajagiriya,Rajagiriya     [View on large map],https://www.lankapropertyweb.com/pics/5851673/5851673_1767353240_0512.jpeg,2570000,Rent,Lankapropertyweb.com,2026-02-21
Open Floor Plan Office Space for rent in Colombo 3...,6000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5703676.html,Colombo 5,Colombo 5     [View on large map],https://www.lankapropertyweb.com/pics/5703676/5703676_1726467159_4338.jpeg,1800000,Rent,Lankapropertyweb.com,2026-02-21
"Prime Office Space for Rent/Lease in Dharmapala Mawatha,...",7000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5785055.html,"Dharmapala Mawatha, Colombo 7","Dharmapala Mawatha, Colombo 7     [View on large map]",https://www.lankapropertyweb.com/pics/5785055/5785055_1751440846_9254.jpeg,1500000,Rent,Lankapropertyweb.com,2026-02-21
Commercial property for rent in Matara,4000,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5834446.html,N/A,N/A,/images/loading-image-9.gif,175000/month[44PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Property - Building for Rent in Battaramulla...,3500,Building,https://www.lankapropertyweb.com/rentals/property_details-5850441.html,Battaramulla,Battaramulla     [View on large map],https://www.lankapropertyweb.com/pics/5850441/5850441_1767068740_0363.jpeg,850000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent in Colombo 04 (A...,1600,Building,https://www.lankapropertyweb.com/rentals/property_details-5850492.html,Colombo 4,Colombo 4     [View on large map],https://www.lankapropertyweb.com/pics/5850492/5850492_1767073235_9932.jpeg,450000,Rent,Lankapropertyweb.com,2026-02-21
Luxury Co-Working Spaces | Colombo 03 Fully Furnished...,1000,Co-Working,https://www.lankapropertyweb.com/rentals/property_details-5838212.html,N/A,N/A,/images/loading-image-9.gif,11M/month[1100PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent – Kohuwala (Ideal for...,6000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5851719.html,N/A,N/A,/images/loading-image-9.gif,540000/month[90PSF],Rent,Lankapropertyweb.com,2026-02-21
Fully furnished office space 250/ per sqft 126 seater...,3500,Office space,https://www.lankapropertyweb.com/rentals/property_details-415526.html,N/A,N/A,/images/loading-image-9.gif,250000/month[71PSF],Rent,Lankapropertyweb.com,2026-02-21
"Office space for rent in Nugegoda for Rs 750,000/...",2200,Office space,https://www.lankapropertyweb.com/rentals/property_details-5538289.html,N/A,N/A,/images/loading-image-9.gif,750000/month[341PSF],Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent in Col.2 for Rs.1.3 Million,5000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5747454.html,"Union Place, Colombo 2","Union Place, Colombo 2     [View on large map]",https://www.lankapropertyweb.com/pics/5747454/5747454_1740927010_2031.jpeg,1300000,Rent,Lankapropertyweb.com,2026-02-21
Three Story Commercial Property for Rent in Rajagiriya...,4500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5729104.html,"Coorey mawatha, Rajagiriya","Coorey mawatha, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5729104/5729104_1735561173_9402.jpeg,350000,Rent,Lankapropertyweb.com,2026-02-21
A -grade Brand new Office space for Rent in Col.3 for...,8000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5716102.html,"Dharmapala Road , Colombo 3","Dharmapala Road , Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5716102/5716102_1730817118_2119.jpeg,3360000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Col.8 for Rs.306,000",1700,Office space,https://www.lankapropertyweb.com/rentals/property_details-5754442.html,"Castle Road, Colombo 8","Castle Road, Colombo 8     [View on large map]",https://www.lankapropertyweb.com/pics/5754442/5754442_1743036939_9869.jpeg,306000,Rent,Lankapropertyweb.com,2026-02-21
Brand New A grade Office Space for Rent in Col.7 for...,7000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5747464.html,"Dharmapala Road , Colombo 7","Dharmapala Road , Colombo 7     [View on large map]",https://www.lankapropertyweb.com/pics/5747464/5747464_1741008344_5088.jpeg,3360000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Col.7 for Rs.780,000",3000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5747460.html,"Dharmapala Road , Colombo 7","Dharmapala Road , Colombo 7     [View on large map]",https://www.lankapropertyweb.com/pics/5747460/5747460_1740928092_956.jpeg,780000,Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent in Col.3 for Rs.1.65 million,5500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5716177.html,"Galle Road, Colombo 3","Galle Road, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5716177/5716177_1730868881_2353.jpeg,1650000,Rent,Lankapropertyweb.com,2026-02-21
"Commercial Property for Rent in Col.8 for Rs.225,000",2000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5729208.html,"Gothami Road, Colombo 8","Gothami Road, Colombo 8     [View on large map]",https://www.lankapropertyweb.com/pics/5729208/5729208_1735620937_5766.jpeg,225000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Space for Rent in Col.3 for Rs.3 million,10000,Multipurpose,https://www.lankapropertyweb.com/rentals/property_details-5750650.html,"Duplication Road, Colombo 3","Duplication Road, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5750650/5750650_1743037389_1218.jpeg,3000000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Col.5 for Rs.400,000",4500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5754438.html,"De Fonseka Place, Colombo 5","De Fonseka Place, Colombo 5     [View on large map]",https://www.lankapropertyweb.com/pics/5754438/5754438_1743037249_9402.jpeg,400000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Col.2 for Rs.780,000",3000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5747458.html,"Union Place, Colombo 2","Union Place, Colombo 2     [View on large map]",https://www.lankapropertyweb.com/pics/5747458/5747458_1740927851_3127.jpeg,780000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Space for Rent in Col.3 for Rs.1.57 million,4500,Multipurpose,https://www.lankapropertyweb.com/rentals/property_details-5750651.html,"Duplication Road, Colombo 3","Duplication Road, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5750651/5750651_1743037326_3421.jpeg,1575000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent - Fort,2600,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5855156.html,N/A,N/A,/images/loading-image-9.gif,600000/month[231PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for Rent – Colombo 6,15000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5855160.html,N/A,N/A,/images/loading-image-9.gif,32M/month[213PSF],Rent,Lankapropertyweb.com,2026-02-21
A -grade Brand new Office space for Rent in Col.3 for...,3470,Office space,https://www.lankapropertyweb.com/rentals/property_details-5716101.html,"Dharmapala Road , Colombo 3","Dharmapala Road , Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5716101/5716101_1730816855_3765.jpeg,1450000,Rent,Lankapropertyweb.com,2026-02-21
A -grade Brand new Office space for Rent in Col.3 for...,4250,Office space,https://www.lankapropertyweb.com/rentals/property_details-5716105.html,"Dharmapala Road , Colombo 3","Dharmapala Road , Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5716105/5716105_1730817643_0036.jpeg,1780000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Nawala for Rs,285,000",4000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5799438.html,Old Nawala Road,Old Nawala Road     [View on large map],https://www.lankapropertyweb.com/pics/5799438/5799438_1754840533_8709.jpeg,285000,Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent in Col.7 for Rs.1.3 Million,5000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5747456.html,"Dharmapala Mawatha, Colombo 7","Dharmapala Mawatha, Colombo 7     [View on large map]",https://www.lankapropertyweb.com/pics/5747456/5747456_1740927342_1307.jpeg,1300000,Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent – Colombo 3,6800,Office space,https://www.lankapropertyweb.com/rentals/property_details-5855205.html,N/A,N/A,/images/loading-image-9.gif,650000PerSqft[4420MPM],Rent,Lankapropertyweb.com,2026-02-21
Restaurant Suitable Space For Rent In Colombo 4,3000,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5854749.html,Colombo 4,Colombo 4     [View on large map],https://www.lankapropertyweb.com/pics/5854749/5854749_1768050592_7227.jpeg,900000,Rent,Lankapropertyweb.com,2026-02-21
